,date,HOME,AWAY,ELO_H,ELO_A,H_SCORE,A_SCORE,LAST_5_H,LAST_5_A,A_SCORE,BACK_H,BACK_A,WL
299,11/26/2018,GSW,ORL,1624.017962,1421.644218,116,110,107.6,109.4,110,0,1,1
300,11/27/2018,DET,NYK,1501.21871,1401.112107,115,108,115.4,113,108,0,0,1
301,11/27/2018,MIA,ATL,1445.651502,1315.439645,113,115,99.6,107.2,115,0,0,0
302,11/27/2018,MEM,TOR,1469.370311,1639.564909,114,122,101.4,117.8,122,0,0,0
303,11/27/2018,PHO,IND,1308.022402,1582.499517,104,109,110.6,109.6,109,0,1,0
304,11/27/2018,DEN,LAL,1594.787878,1526.166492,117,85,106.6,106.6,85,0,0,1
305,11/28/2018,PHI,NYK,1570.953282,1397.629172,117,91,120.2,111.2,91,0,1,1
306,11/28/2018,CHA,ATL,1529.074162,1324.797956,108,94,116.2,112.4,94,0,1,1
307,11/28/2018,BKN,UTA,1448.338821,1521.299211,91,101,112.6,101.6,101,0,0,0
308,11/28/2018,NOP,WAS,1541.447915,1458.021147,125,104,118,120,104,0,0,1
309,11/28/2018,OKC,CLE,1604.985209,1446.76499,100,83,110.6,108,83,0,0,1
310,11/28/2018,HOU,DAL,1585.63103,1463.707465,108,128,121.6,110,128,0,0,0
311,11/28/2018,MIL,CHI,1626.964061,1321.58584,116,113,120.6,101.2,113,0,0,1
312,11/28/2018,MIN,SAS,1514.752089,1514.936249,128,89,102.6,115.4,89,0,0,1
313,11/28/2018,POR,ORL,1572.542062,1419.785767,115,112,106.8,105.4,112,0,0,1
314,11/28/2018,LAC,PHO,1581.810099,1304.711362,115,99,117.6,111.4,99,0,1,1
315,11/29/2018,TOR,GSW,1646.447908,1625.876413,131,128,117.8,109,128,0,0,1
316,11/29/2018,SAC,LAC,1447.514735,1584.022175,121,133,115.2,115.2,133,0,1,0
317,11/29/2018,LAL,IND,1515.069587,1585.810556,104,96,100.2,112,96,0,0,1
318,11/30/2018,PHI,WAS,1576.510582,1450.392402,123,98,119.2,119,98,0,0,1
319,11/30/2018,BOS,CLE,1565.800206,1442.286475,128,95,112.6,104.2,95,0,0,1
320,11/30/2018,CHA,UTA,1532.132846,1532.730011,111,119,114.4,103,119,0,0,0
321,11/30/2018,DET,CHI,1504.701644,1320.839616,107,88,117.2,107.2,88,0,0,1
322,11/30/2018,BKN,MEM,1436.908021,1462.487312,125,131,107,104.2,131,0,0,0
323,11/30/2018,MIA,NOP,1436.293192,1549.076661,106,101,104,115,101,0,0,1
324,11/30/2018,SAS,HOU,1497.246472,1554.481238,105,136,108,116.8,136,0,0,0
325,11/30/2018,OKC,ATL,1609.463725,1321.739272,124,109,108.6,107.4,109,0,0,1
326,11/30/2018,PHO,ORL,1302.499286,1418.025758,85,99,108.4,101.6,99,0,0,0
327,11/30/2018,POR,DEN,1574.302072,1605.884784,112,113,106,107,113,0,0,0
328,11/30/2018,LAL,DAL,1523.195879,1494.857257,114,103,98.4,112,103,1,0,1
329,12/1/2018,NYK,MIL,1392.071873,1627.710285,136,134,106.6,123,134,0,0,1
330,12/1/2018,DET,GSW,1508.908493,1622.479292,111,102,116,116.2,102,1,0,1
331,12/1/2018,WAS,BKN,1443.447398,1426.951012,102,88,113.6,111.2,88,1,1,1
332,12/1/2018,CLE,TOR,1433.679209,1649.845028,95,106,102.2,125.4,106,1,0,0
333,12/1/2018,MIN,BOS,1532.441866,1574.407472,109,118,110.8,115.8,118,0,1,0
334,12/1/2018,HOU,CHI,1580.507694,1316.632766,121,105,118.8,100,105,1,1,1
335,12/1/2018,SAC,IND,1437.39237,1577.684264,111,110,117,107,110,0,0,1
336,12/2/2018,LAL,PHO,1529.652317,1290.362742,120,96,99.4,102.2,96,0,0,1
337,12/2/2018,CHA,NOP,1519.521666,1541.705083,109,119,111.2,111.2,119,0,0,0
338,12/2/2018,MIA,UTA,1443.664769,1545.341191,102,100,105.8,104.8,100,0,0,1
339,12/2/2018,PHI,MEM,1583.455585,1472.444321,103,95,120,110.8,95,0,0,1
340,12/2/2018,SAS,POR,1471.220016,1569.194816,131,118,108.4,104.8,118,0,0,1
341,12/2/2018,DAL,LAC,1488.400819,1594.14454,114,110,110.2,116.4,110,0,0,1
342,12/3/2018,DET,OKC,1519.133339,1611.45564,83,110,113.4,110.8,110,0,0,0
343,12/3/2018,BKN,CLE,1418.989242,1426.852607,97,99,106.2,97,99,0,0,0
344,12/3/2018,NYK,WAS,1399.506496,1451.409167,107,110,110.4,112.6,110,0,0,0
345,12/3/2018,ATL,GSW,1319.747357,1612.254446,111,128,107.6,117.6,128,0,0,0
346,12/3/2018,TOR,DEN,1656.67163,1610.992039,103,106,121.8,110,106,0,0,0
347,12/3/2018,MIN,HOU,1520.544733,1582.894956,103,91,112.4,120.8,91,0,0,1
348,12/3/2018,NOP,LAC,1555.209486,1587.685951,126,129,113.2,114.8,129,1,1,0
349,12/4/2018,IND,CHI,1573.025538,1314.245505,96,90,107.2,101.8,90,0,0,1
350,12/4/2018,MIA,ORL,1448.526468,1430.162303,90,105,107.8,103.2,105,0,0,0
351,12/4/2018,DAL,POR,1494.859408,1557.033158,111,102,115.4,108.4,102,0,0,1
352,12/4/2018,PHO,SAC,1286.724091,1442.051096,105,122,98.2,115.8,122,0,0,0
353,12/4/2018,UTA,SAS,1540.479492,1483.381674,139,105,108.2,112.4,105,0,0,1
354,12/5/2018,CLE,GSW,1433.420754,1618.555472,105,129,93.4,118.2,129,0,0,0
355,12/5/2018,ORL,DEN,1449.913142,1619.828246,118,124,106.8,110.6,124,1,0,0
356,12/5/2018,ATL,WAS,1313.446332,1458.023315,117,131,110.6,109.8,131,0,0,0
357,12/5/2018,BKN,OKC,1412.421096,1632.291074,112,114,105.2,108.2,114,0,0,0
358,12/5/2018,TOR,PHI,1647.835423,1587.011377,113,102,117.4,116.4,102,0,0,1
359,12/5/2018,MIL,DET,1620.275661,1498.297905,115,92,121.2,106.8,92,0,0,1
360,12/5/2018,MEM,LAC,1468.888529,1594.730138,96,86,109,118.2,86,0,0,1
361,12/5/2018,NOP,DAL,1548.1653,1503.282758,132,106,115.6,113.8,106,0,1,1
362,12/5/2018,MIN,CHA,1530.621398,1506.017263,121,104,110.6,112.2,104,0,0,1
363,12/5/2018,LAL,SAS,1533.290967,1471.114276,121,113,105.4,107.6,113,0,1,1
364,12/6/2018,BOS,NYK,1586.304605,1392.892349,128,100,117.6,109,100,0,0,1
365,12/6/2018,POR,PHO,1548.609808,1274.912423,108,86,109.4,97.8,86,0,0,1
366,12/6/2018,UTA,HOU,1552.746891,1572.818291,118,91,109.4,117.4,91,0,0,1
367,12/7/2018,CHA,DEN,1497.279728,1625.697304,113,107,108.4,113,107,0,0,1
368,12/7/2018,DET,PHI,1491.61045,1581.474137,111,117,101.6,114.4,117,0,0,0
369,12/7/2018,ORL,IND,1444.044084,1574.37757,90,112,108.8,106.4,112,0,0,0
370,12/7/2018,BKN,TOR,1409.475609,1653.372663,106,105,102.6,115,105,0,0,1
371,12/7/2018,CLE,SAC,1420.174702,1453.862764,110,129,95.4,116.4,129,0,0,0
372,12/7/2018,CHI,OKC,1312.893473,1635.236561,114,112,100.6,109.2,112,0,0,1
373,12/7/2018,NOP,MEM,1558.865995,1480.271816,103,107,120.6,106.8,107,0,0,0
374,12/7/2018,SAS,LAL,1466.578367,1537.826875,133,120,108.6,108.8,120,0,0,1
375,12/7/2018,PHO,MIA,1272.102575,1428.775629,98,115,94.2,105.2,115,1,0,0
376,12/7/2018,MIL,GSW,1626.963116,1631.801524,95,105,121.4,120.6,105,0,0,0
377,12/8/2018,DAL,HOU,1492.582062,1558.081115,107,104,112.4,109.4,104,0,0,1
378,12/8/2018,IND,SAC,1589.984149,1473.704372,107,97,104.6,119,97,1,1,1
379,12/8/2018,ATL,DEN,1302.612204,1617.138938,106,98,109.2,113.4,98,0,1,1
380,12/8/2018,CLE,WAS,1400.333093,1468.857442,116,101,100.8,109,101,1,0,1
381,12/8/2018,NYK,BKN,1387.640083,1415.833932,104,112,108.4,105.6,112,0,1,0
382,12/8/2018,CHI,BOS,1322.09065,1591.556871,77,133,102,120.4,133,1,0,0
383,12/8/2018,MEM,LAL,1491.141089,1526.838491,88,111,108.6,115.8,111,1,1,0
384,12/8/2018,POR,MIN,1551.419656,1539.358933,113,105,111,112.6,105,0,0,1
385,12/8/2018,LAC,MIA,1583.346852,1440.522229,98,121,114.6,105.2,121,0,1,0
386,12/9/2018,DET,NOP,1483.587125,1547.996722,108,116,100.8,116.2,116,0,0,0
387,12/9/2018,TOR,MIL,1647.01434,1612.728571,99,104,111.6,113.4,104,0,0,0
388,12/9/2018,SAS,UTA,1477.566752,1567.484067,110,97,117.4,115.4,97,0,0,1
389,12/9/2018,NYK,CHA,1376.044467,1505.838094,107,119,107.6,109,119,1,0,0
390,12/10/2018,IND,WAS,1593.939835,1456.911179,109,101,104.2,108.4,101,0,0,1
391,12/10/2018,PHI,DET,1589.497463,1473.287745,116,102,112.4,101,102,0,1,1
392,12/10/2018,BOS,NOP,1608.338638,1558.296101,113,100,126.2,119.2,100,0,1,1
393,12/10/2018,CHI,SAC,1305.308883,1469.748686,89,108,94.8,116,108,0,0,0
394,12/10/2018,MIL,CLE,1623.517118,1412.279356,108,92,112.8,105,92,1,0,1
395,12/10/2018,OKC,UTA,1626.039384,1555.681961,122,113,112,114.6,113,0,1,1
396,12/10/2018,DAL,ORL,1497.484041,1428.437506,101,76,108.2,104.8,76,0,0,1
397,12/10/2018,DEN,MEM,1600.157477,1468.60722,105,99,109.6,103.4,99,0,0,1
398,12/10/2018,PHO,LAC,1260.355975,1547.385333,119,123,94,111.2,123,0,0,0
399,12/10/2018,GSW,MIN,1646.036069,1533.624614,116,108,118.4,113.2,108,0,0,1
400,12/10/2018,LAL,MIA,1549.37236,1476.483748,108,105,117.2,106.8,105,0,0,1
401,12/11/2018,HOU,POR,1553.179137,1557.153975,111,104,108.6,110.6,104,0,0,1
402,12/11/2018,SAS,PHO,1489.368857,1257.559747,111,86,118.4,100.8,86,0,1,1
403,12/11/2018,LAC,TOR,1550.181562,1636.225793,99,123,109.2,105.2,123,1,0,0
404,12/12/2018,PHI,BKN,1594.40183,1427.429547,124,127,112.2,103,127,0,0,0
405,12/12/2018,WAS,BOS,1453.804635,1614.82725,125,130,109,124,130,0,0,0
406,12/12/2018,CHA,DET,1516.23119,1468.383377,108,107,111.2,99.2,107,0,0,1
407,12/12/2018,IND,MIL,1597.046379,1626.733468,113,97,106.8,111.2,97,0,0,1
408,12/12/2018,CLE,NYK,1409.063006,1365.651372,113,106,104.4,110.8,106,0,0,1
409,12/12/2018,MEM,POR,1465.884307,1551.447292,92,83,97,109,83,0,1,1
410,12/12/2018,NOP,OKC,1551.807489,1630.71253,118,114,115.4,116.4,114,0,0,1
411,12/12/2018,DAL,ATL,1506.747488,1319.593665,114,107,107.8,107.4,107,0,0,1
412,12/12/2018,UTA,MIA,1551.008816,1473.832801,111,84,113.4,106.6,84,0,0,1
413,12/12/2018,SAC,MIN,1482.025028,1530.094258,141,130,113.4,109.2,130,0,0,1
414,12/12/2018,GSW,TOR,1649.566425,1655.814248,93,113,116,108.6,113,0,1,0
415,12/13/2018,HOU,LAL,1558.885821,1552.023307,126,111,103.6,116,111,0,0,1
416,12/13/2018,SAS,LAC,1493.276894,1530.593106,125,87,114.4,107,87,0,0,1
417,12/13/2018,PHO,DAL,1253.65171,1508.946317,99,89,98.8,107.8,89,0,1,1
418,12/14/2018,CHA,NYK,1518.394095,1361.053971,124,126,110.6,104.8,126,0,0,0
419,12/14/2018,BOS,ATL,1620.370543,1317.394836,129,108,124.4,110,108,0,0,1
420,12/14/2018,BKN,WAS,1439.130859,1448.261342,125,118,110.8,113.6,118,0,0,1
421,12/14/2018,PHI,IND,1582.700519,1607.698844,101,113,112.4,107.4,113,0,0,0
422,12/14/2018,CLE,MIL,1413.660406,1616.081003,102,114,107.2,103.8,114,0,0,0
423,12/14/2018,MEM,MIA,1475.107375,1464.426505,97,100,96.4,103,100,0,0,0
424,12/14/2018,POR,TOR,1542.224223,1678.188433,128,122,102,110.6,122,0,0,1
425,12/14/2018,DEN,OKC,1602.88039,1624.870275,109,98,108,114.4,98,0,0,1
426,12/14/2018,SAC,GSW,1491.028635,1627.192241,125,130,119.4,114.2,130,0,0,0
427,12/15/2018,CHA,LAL,1508.47906,1543.319163,100,128,113.6,114.2,128,1,0,0
428,12/15/2018,DET,BOS,1466.220472,1622.664685,113,104,104,126.6,104,0,1,1
429,12/15/2018,MEM,HOU,1467.08318,1567.589965,97,105,96.6,104.6,105,1,0,0
430,12/15/2018,SAS,CHI,1513.625313,1288.452314,93,98,118.4,95,98,0,0,0
431,12/15/2018,PHO,MIN,1270.471227,1521.090651,107,99,97.6,113.4,99,0,0,1
432,12/15/2018,OKC,LAC,1616.794568,1510.244687,110,104,112,98.6,104,1,0,1
433,12/16/2018,BKN,ATL,1444.967832,1315.100694,144,127,116.4,109.8,127,0,0,1
434,12/16/2018,CLE,PHI,1405.987127,1567.690024,105,128,106.6,112,128,0,0,0
435,12/16/2018,IND,NYK,1622.709339,1370.969006,110,99,110.8,108.6,99,0,0,1
436,12/16/2018,WAS,LAL,1442.424369,1569.328832,128,110,115.2,115.6,110,0,1,1
437,12/16/2018,NOP,MIA,1557.649744,1472.4507,96,102,113.8,105,102,0,0,0
438,12/16/2018,DAL,SAC,1492.1268,1484.898477,113,120,103.4,120,120,0,0,0
439,12/16/2018,DEN,TOR,1610.956098,1669.405412,95,86,108.6,112.4,86,0,0,1
440,12/17/2018,DET,MIL,1478.056341,1623.754282,104,107,108.2,103.6,107,0,0,0
441,12/17/2018,NYK,PHO,1368.964612,1285.00896,110,128,108.4,101.8,128,1,0,0
442,12/17/2018,MIN,SAC,1506.552918,1496.853803,132,105,112.6,118.2,105,0,1,1
443,12/17/2018,HOU,UTA,1576.652358,1547.434863,102,97,107.4,115.6,97,0,0,1
444,12/17/2018,OKC,CHI,1619.892841,1304.939437,121,96,111.2,93.6,96,0,0,1
445,12/17/2018,SAS,PHI,1497.13819,1581.882239,123,96,114.4,117.2,96,0,1,1
446,12/17/2018,LAC,POR,1507.146414,1551.007244,127,131,102.2,107.2,131,0,0,0
447,12/17/2018,GSW,MEM,1633.322398,1458.020787,110,93,114.6,94.6,93,0,0,1
448,12/18/2018,IND,CLE,1624.713732,1391.794912,91,92,110.4,105.6,92,0,0,0
449,12/18/2018,BKN,LAL,1450.171191,1552.560357,115,110,122.8,113.6,110,0,0,1
450,12/18/2018,ATL,WAS,1309.897335,1459.192843,118,110,113,114.6,110,0,0,1
451,12/18/2018,DEN,DAL,1619.255477,1480.171475,126,118,102.8,104.8,118,0,0,1
452,12/19/2018,PHI,NYK,1562.745018,1342.444973,131,109,113,109.6,109,0,0,1
453,12/19/2018,ORL,SAS,1436.734533,1516.275412,90,129,97.6,112.4,129,0,0,0
454,12/19/2018,CHA,CLE,1482.469392,1401.400105,110,99,112.8,100.8,99,0,1,1
455,12/19/2018,BOS,PHO,1610.828817,1311.528599,103,111,121.8,107.8,111,0,0,0
456,12/19/2018,TOR,IND,1661.106033,1615.108539,99,96,108.6,107.2,96,0,1,1
457,12/19/2018,HOU,WAS,1580.76194,1448.408608,136,118,109.6,116.4,118,0,1,1
458,12/19/2018,MIN,DET,1519.485396,1473.368232,123,129,114.8,106.8,129,0,0,0
459,12/19/2018,CHI,BKN,1302.520105,1457.270528,93,96,94.8,124.6,96,0,1,0
460,12/19/2018,MIL,NOP,1628.442391,1544.144844,123,115,106,106.6,115,0,0,1
461,12/19/2018,UTA,GSW,1543.325282,1637.406601,108,103,107.2,110.8,103,0,0,1
462,12/19/2018,SAC,OKC,1483.921325,1622.312173,113,132,119.8,113,132,0,0,0
463,12/19/2018,POR,MEM,1558.689744,1453.936584,99,92,111.8,95.6,92,0,0,1
464,12/20/2018,MIA,HOU,1485.9556,1586.102543,101,99,102.4,116,99,0,1,1
465,12/20/2018,LAC,DAL,1499.463914,1477.09835,125,121,108,107,121,0,0,1
466,12/21/2018,TOR,CLE,1664.124054,1396.385158,126,110,108.6,102.2,110,0,0,1
467,12/21/2018,CHA,DET,1487.484338,1485.604272,98,86,112.2,111,86,0,0,1
468,12/21/2018,BKN,IND,1461.789442,1612.090518,106,114,121.4,104.6,114,0,0,0
469,12/21/2018,NYK,ATL,1338.636871,1320.68157,107,114,110,113.2,114,0,0,0
470,12/21/2018,CHI,ORL,1298.001191,1408.189761,90,80,90.6,95.8,80,0,0,1
471,12/21/2018,BOS,MIL,1586.581451,1632.511679,107,120,115.8,109.8,120,0,0,0
472,12/21/2018,SAS,MIN,1544.820183,1507.249355,124,98,116.2,118.4,98,0,0,1
473,12/21/2018,SAC,MEM,1470.272202,1450.534846,102,99,120.8,94.2,99,0,0,1
474,12/21/2018,POR,UTA,1562.091482,1550.210185,90,120,109,105.2,120,0,0,0
475,12/21/2018,LAL,NOP,1545.46102,1540.075556,112,104,113.4,109,104,0,0,1
476,12/22/2018,LAC,DEN,1503.275486,1622.328602,132,111,108.4,106.6,111,0,0,1
477,12/22/2018,WAS,PHO,1443.068005,1335.775964,149,146,119.8,106.2,146,0,0,1
478,12/22/2018,PHI,TOR,1566.55312,1666.458856,126,101,116,109.2,101,0,1,1
479,12/22/2018,HOU,SAS,1581.268067,1555.895526,108,101,113.6,118.8,101,0,1,1
480,12/22/2018,MIA,MIL,1490.790077,1647.295547,94,87,98.4,112.2,87,0,1,1
481,12/22/2018,GSW,DAL,1630.521698,1473.286778,120,116,110.4,111,116,0,0,1
482,12/22/2018,UTA,OKC,1581.701092,1635.961297,106,107,109.8,115,107,1,0,0
483,12/23/2018,DET,ATL,1477.912553,1333.008842,95,98,107.8,114.8,98,0,0,0
484,12/23/2018,IND,WAS,1619.563722,1445.299534,105,89,104.8,124.6,89,0,1,1
485,12/23/2018,CLE,CHI,1394.050356,1308.770722,92,112,101.6,93.2,112,0,0,0
486,12/23/2018,BOS,CHA,1571.797584,1495.176057,119,103,114.6,108,103,0,0,1
487,12/23/2018,BKN,PHO,1454.316237,1333.544436,111,103,117.2,118.2,103,0,1,1
488,12/23/2018,ORL,MIA,1397.42023,1501.021632,91,115,90.8,96.2,115,0,1,0
489,12/23/2018,SAC,NOP,1473.682284,1534.166901,122,117,113,106.6,117,0,0,1
490,12/23/2018,OKC,MIN,1640.705884,1496.174012,112,114,113.6,116.4,114,1,0,0
491,12/23/2018,GSW,LAC,1632.465626,1521.428223,129,127,111.2,115,127,1,1,1
492,12/23/2018,POR,DAL,1530.600575,1471.34285,121,118,106.2,111.4,118,0,1,1
493,12/23/2018,LAL,MEM,1551.369675,1447.124764,99,107,114.2,95.6,107,0,0,0
494,12/25/2018,NYK,MIL,1326.309599,1637.063991,95,109,110.2,110.2,109,0,0,0
495,12/25/2018,HOU,OKC,1586.268762,1631.053944,113,109,110,116.4,109,0,0,1
496,12/25/2018,BOS,PHI,1578.342614,1585.718373,121,114,112.4,116.4,114,0,0,1
497,12/25/2018,GSW,LAL,1634.357708,1534.783054,101,127,118.4,111.8,127,0,0,0
498,12/25/2018,UTA,POR,1576.956504,1533.433241,117,96,108.4,113.8,96,0,0,1
499,12/26/2018,ORL,PHO,1379.044051,1330.162944,120,122,85.4,119,122,0,0,0
500,12/26/2018,DET,WAS,1466.73613,1441.357386,106,95,105.4,118.8,95,0,0,1
501,12/26/2018,MIA,TOR,1519.397811,1647.293603,104,106,102.4,106.8,106,0,0,0
502,12/26/2018,ATL,IND,1344.185266,1623.50587,121,129,113,103.2,129,0,0,0
503,12/26/2018,BKN,CHA,1457.697729,1488.631027,134,132,114.4,107,132,0,0,1
504,12/26/2018,CHI,MIN,1337.38377,1505.825952,94,119,97.8,113.2,119,0,0,0
505,12/26/2018,MEM,CLE,1463.711385,1365.437309,95,87,97.6,99.6,87,0,0,1
506,12/26/2018,SAS,DEN,1550.894831,1604.175865,111,103,114,109.2,103,0,0,1
507,12/26/2018,DAL,NOP,1468.510185,1528.117713,122,119,117.2,110,119,0,0,1
508,12/26/2018,LAC,SAC,1519.53614,1479.731472,127,118,123,112.4,118,0,0,1
509,12/27/2018,MIL,NYK,1642.107733,1321.265857,112,96,109.2,104,96,0,0,1
510,12/27/2018,HOU,BOS,1591.371054,1584.135036,127,113,111.6,110.8,113,0,0,1
511,12/27/2018,SAC,LAL,1474.321016,1570.415463,117,116,112,111.6,116,1,0,1
512,12/27/2018,UTA,PHI,1586.213124,1579.925951,97,114,109.6,119,114,0,0,0
513,12/27/2018,GSW,POR,1598.725299,1524.176621,109,110,112.6,107.4,110,0,0,0
514,12/28/2018,CHA,BKN,1484.95059,1461.378166,100,87,108.6,112.4,87,0,0,1
515,12/28/2018,WAS,CHI,1434.812224,1322.742165,92,101,112.2,97,101,0,0,0
516,12/28/2018,ORL,TOR,1371.342432,1651.641319,116,87,91.4,103.6,87,0,0,1
517,12/28/2018,IND,DET,1627.676837,1473.281291,125,88,107,104,88,0,0,1
518,12/28/2018,MIN,ATL,1520.467557,1340.014299,120,123,117.2,115.6,123,0,0,0
519,12/28/2018,NOP,DAL,1523.328888,1473.299009,114,112,110.2,119,112,0,0,1
520,12/28/2018,MIA,CLE,1515.050094,1361.643414,118,94,103.2,96,94,0,0,1
521,12/28/2018,DEN,SAS,1596.593517,1558.477179,102,99,108.8,117.6,99,0,0,1
522,12/28/2018,PHO,OKC,1337.864563,1625.951652,102,118,122,116.2,118,0,0,0
523,12/28/2018,LAL,LAC,1566.431434,1524.946597,107,118,112.8,127.6,118,1,0,0
524,12/29/2018,MIL,BKN,1643.821436,1454.034404,129,115,110.2,106.8,115,0,1,1
525,12/29/2018,NOP,HOU,1525.887816,1599.672263,104,108,113.8,116.6,108,1,0,0
526,12/29/2018,WAS,CHA,1416.707776,1492.294352,130,126,108.6,108.6,126,1,1,1
527,12/29/2018,ATL,CLE,1352.037207,1355.801189,111,108,114.8,96.4,108,1,1,1
528,12/29/2018,UTA,NYK,1565.454338,1319.552154,129,97,109.6,103.4,97,0,0,1
529,12/29/2018,MEM,BOS,1467.50528,1575.833828,103,112,97.2,112.6,112,0,0,0
530,12/29/2018,PHO,DEN,1331.681498,1599.72572,118,122,116.8,107.4,122,1,1,0
531,12/29/2018,POR,GSW,1531.054362,1591.847557,105,115,103.2,112.4,115,0,0,0
532,12/29/2018,LAC,SAS,1542.157702,1555.344976,111,122,125.8,112.8,122,1,1,0
533,12/30/2018,ORL,DET,1408.159768,1465.322578,109,107,99.4,100.8,107,0,0,1
534,12/30/2018,TOR,CHI,1614.823983,1340.846613,95,89,103.8,98,89,0,0,1
535,12/30/2018,MIA,MIN,1520.892319,1508.444649,104,113,106.4,114.8,113,0,0,0
536,12/30/2018,DAL,OKC,1470.740082,1632.134716,105,103,117.8,115.6,103,0,0,1
537,12/30/2018,POR,PHI,1519.136932,1600.684737,129,95,104.4,116.2,95,1,0,1
538,12/30/2018,LAL,SAC,1549.220328,1478.305045,121,114,112.2,114.4,114,0,0,1
539,12/31/2018,IND,ATL,1635.63555,1355.82601,116,108,113.8,113.4,108,0,0,1
540,12/31/2018,CHA,ORL,1486.526305,1412.258427,125,100,111.8,103.2,100,0,1,1
541,12/31/2018,SAS,BOS,1570.074846,1585.271486,120,111,111.4,114.4,111,0,0,1
542,12/31/2018,HOU,MEM,1606.618611,1458.067622,113,101,111,99.2,101,0,0,1
543,12/31/2018,OKC,DAL,1626.164573,1476.710225,122,102,109.8,114.6,102,1,1,1
544,12/31/2018,NOP,MIN,1518.941467,1522.486431,123,114,111.6,112.8,114,0,1,1
545,12/31/2018,PHO,GSW,1328.610719,1603.764987,109,132,118.2,114.8,132,0,0,0
546,1/1/2019,TOR,UTA,1616.062845,1569.767428,122,116,103,113.8,116,0,0,1
547,1/1/2019,MIL,DET,1647.134848,1461.22392,121,98,111.4,96.4,98,0,0,1
548,1/1/2019,DEN,NYK,1602.7965,1315.239063,115,108,112.8,100.8,108,0,0,1
549,1/1/2019,SAC,POR,1474.277141,1541.496251,108,113,114.6,112.2,113,0,0,0
550,1/1/2019,LAC,PHI,1527.427831,1578.325418,113,119,123,116,119,0,0,0
551,1/2/2019,CLE,MIA,1352.012386,1506.850537,92,117,98.2,107,117,0,0,0
552,1/2/2019,CHA,DAL,1495.55584,1471.462004,84,122,117.2,111.8,122,0,0,0
553,1/2/2019,WAS,ATL,1422.475823,1354.419637,114,98,111,112.2,98,0,0,1
554,1/2/2019,BKN,NOP,1450.720993,1525.531804,126,121,110.6,115.4,121,0,0,1
555,1/2/2019,CHI,ORL,1339.607751,1403.228892,84,112,97.2,107.2,112,0,0,0
556,1/2/2019,BOS,MIN,1578.337839,1515.896094,115,102,115.2,116,102,0,0,1
557,1/2/2019,MEM,DET,1454.321447,1456.469169,94,101,101,98.8,101,0,1,0
558,1/2/2019,PHO,PHI,1320.137958,1587.504346,127,132,110.8,113.6,132,0,1,0
559,1/2/2019,LAL,OKC,1553.248232,1631.412794,100,107,114,112.8,107,0,0,0
560,1/3/2019,SAS,TOR,1577.008494,1620.231368,125,107,110.6,102.2,107,0,0,1
561,1/3/2019,SAC,DEN,1466.370393,1604.042374,113,117,115.8,110.6,117,0,0,0
562,1/3/2019,GSW,HOU,1612.237748,1610.364787,134,135,117.2,113.8,135,0,0,0
563,1/4/2019,CLE,UTA,1336.521242,1565.598905,91,117,94.6,113,117,0,0,0
564,1/4/2019,MEM,BKN,1442.689447,1457.120098,100,109,100,114.6,109,0,0,0
565,1/4/2019,CHI,IND,1315.951158,1637.041923,116,119,96,117.8,119,0,0,0
566,1/4/2019,BOS,DAL,1584.451323,1510.237641,114,93,114.4,112.6,93,0,0,1
567,1/4/2019,MIA,WAS,1522.341681,1429.301531,115,109,111.6,104,109,0,0,1
568,1/4/2019,MIN,ORL,1509.782609,1426.885484,120,103,113.6,111.4,103,0,0,1
569,1/4/2019,MIL,ATL,1651.889598,1347.593929,144,112,111.6,112.2,112,0,0,1
570,1/4/2019,PHO,LAC,1316.709672,1518.248904,111,121,115.6,119.2,121,0,0,0
571,1/4/2019,POR,OKC,1549.402999,1640.512542,109,111,110.6,111.8,111,0,0,0
572,1/4/2019,LAL,NYK,1544.148485,1313.993189,112,119,114.2,100.6,119,0,0,0
573,1/5/2019,DEN,CHA,1609.518633,1456.780202,123,110,111.8,113.4,110,0,0,1
574,1/5/2019,DET,UTA,1468.101169,1577.120828,105,110,100,115.2,110,0,1,0
575,1/5/2019,PHI,DAL,1590.932632,1502.253585,106,100,114.8,106.8,100,0,1,1
576,1/5/2019,CLE,NOP,1324.999319,1519.132699,98,133,94.4,116.2,133,1,0,0
577,1/5/2019,SAS,MEM,1589.217432,1429.71762,108,88,115.4,98.6,88,0,1,1
578,1/5/2019,MIL,TOR,1654.968201,1608.02243,116,123,123,103.4,123,1,0,0
579,1/5/2019,SAC,GSW,1460.894134,1606.582646,123,127,114,118.2,127,0,0,0
580,1/5/2019,POR,HOU,1544.412022,1616.019888,110,101,113.2,119.2,101,1,0,1
581,1/6/2019,CHI,BKN,1313.872428,1470.091924,100,117,96.8,114.2,117,0,0,0
582,1/6/2019,MIN,LAL,1516.393357,1524.257372,108,86,113.8,111.2,86,0,0,1
583,1/6/2019,LAC,ORL,1525.118986,1420.274736,106,96,118,108,96,0,0,1
584,1/6/2019,ATL,MIA,1344.515327,1525.659239,106,82,110.4,111.6,82,0,0,1
585,1/6/2019,OKC,WAS,1645.503519,1425.983973,98,116,112.2,108,116,0,0,0
586,1/6/2019,TOR,IND,1621.363668,1639.120654,121,105,106.8,118.8,105,1,0,1
587,1/6/2019,PHO,CHA,1309.83959,1452.922477,113,119,113.4,109,119,0,1,0
